276,221,241,262
276,222,241,261
277,222,240,261
278,222,239,261
277,222,240,261
278,222,240,260
278,221,240,261
277,221,241,261
276,221,241,262
277,221,241,261
277,221,242,260
277,220,243,260
277,220,244,259
276,220,244,260
277,220,243,260
278,220,242,260
278,221,242,259
279,221,242,258
278,221,243,258
279,220,243,258
279,219,243,259
279,218,244,259
280,218,244,258
279,219,244,258
279,219,245,257
278,220,245,257
278,220,244,258
277,220,245,258
278,220,245,257
277,220,245,258
276,220,246,258
275,220,247,258
276,219,247,258
276,218,248,258
276,217,248,259
277,217,248,258
277,218,248,257
277,218,247,258
278,218,247,257
278,217,248,257
278,218,248,256
278,219,248,255
277,219,248,256
276,219,248,257
275,219,248,258
275,219,249,257
276,219,249,256
276,219,250,255
277,218,250,255
277,218,251,254
277,219,251,253
276,220,251,253
276,221,250,253
277,221,249,253
277,220,249,254
278,220,249,253
278,220,248,254
278,221,248,253
278,220,249,253
279,219,249,253
279,219,248,254
280,219,247,254
281,218,247,254
282,218,246,254
282,219,245,254
282,219,244,255
282,218,244,256
283,218,243,256
284,218,243,255
283,219,243,255
284,219,243,254
284,219,242,255
283,220,242,255
283,219,242,256
283,220,242,255
283,219,243,255
283,218,243,256
283,218,244,255
282,218,245,255
281,218,245,256
281,218,244,257
282,218,243,257
281,218,244,257
280,218,245,257
280,218,246,256
281,218,245,256
281,218,244,257
281,217,245,257
282,217,245,256
282,217,246,255
283,217,245,255
283,216,246,255
283,217,245,255
284,217,244,255
285,217,244,254
285,217,243,255
286,217,243,254
286,218,242,254
287,218,241,254
288,218,241,253
288,219,240,253
289,219,239,253
289,219,238,254
289,220,238,253
288,220,239,253
288,220,240,252
288,220,241,251
289,220,240,251
290,219,240,251
290,218,240,252
290,219,240,251
290,220,240,250
290,219,240,251
290,220,240,250
289,220,240,251
289,221,239,251
288,221,239,252
287,221,239,253
287,222,239,252
286,222,239,253
286,221,240,253
287,221,239,253
288,221,239,252
287,221,240,252
287,220,241,252
286,220,242,252
286,219,242,253
285,219,243,253
286,218,243,253
287,217,243,253
287,218,242,253
286,218,243,253
287,219,242,252
286,219,242,253
287,219,241,253
286,219,241,254
285,219,242,254
284,219,243,254
284,218,244,254
284,219,243,254
284,220,243,253
285,220,242,253
285,221,242,252
284,221,243,252
285,220,243,252
286,220,243,251
285,220,243,252
285,218,244,253
285,218,245,252
284,219,245,252
283,220,245,252
283,219,245,253
284,219,244,253
284,218,245,253
283,218,245,254
283,218,244,255
283,219,243,255
284,219,242,255
284,219,241,256
283,219,242,256
284,219,241,256
284,219,240,257
284,218,241,257
284,218,242,256
283,219,242,256
284,219,242,255
283,220,242,255
284,219,242,255
284,218,243,255
284,219,243,254
284,220,243,253
283,220,243,254
283,221,242,254
283,222,241,254
282,222,241,255
282,221,241,256
283,220,241,256
282,220,242,256
282,219,242,257
282,218,242,258
282,218,243,257
282,217,244,257
281,217,245,257
282,217,245,256
282,217,244,257
283,217,243,257
283,216,243,258
282,216,244,258
282,215,245,258
283,215,245,257
283,215,244,258
282,215,244,259
281,215,244,260
281,216,244,259
281,217,243,259
282,217,242,259
282,218,242,258
281,219,242,258
282,218,242,258
282,217,242,259
281,217,243,259
280,218,243,259
279,218,244,259
279,218,243,260
279,219,243,259
279,218,243,260
280,218,243,259
279,219,243,259
279,220,242,259
280,220,241,259
280,220,240,260
280,219,241,260
280,220,241,259
281,220,240,259
280,221,240,259
280,220,241,259
280,220,242,258
280,219,243,258
280,219,244,257
279,218,244,259
280,218,244,258
280,218,245,257
281,218,244,257
282,218,243,257
282,217,243,258
282,217,244,257
281,217,244,258
280,217,244,259
279,218,244,259
278,218,244,260
278,219,243,260
279,218,243,260
279,219,243,259
280,219,243,258
280,219,242,259
280,219,241,260
281,218,241,260
282,217,241,260
283,217,241,259
283,217,240,260
283,217,239,261
283,215,241,261
284,215,240,261
283,215,241,261
284,215,241,260
283,215,241,261
282,215,242,261
283,215,241,261
283,214,242,261
282,214,242,262
283,214,241,262
282,214,241,263
282,215,240,263
282,214,240,264
282,213,241,264
282,213,240,265
283,213,239,265
283,214,239,264
282,214,240,264
282,213,241,264
283,213,240,264
283,214,239,264
282,214,239,265
282,213,239,266
283,213,238,266
283,212,238,267
284,212,238,266
285,212,237,266
286,212,235,267
285,212,236,267
285,213,236,266
285,214,235,266
284,214,235,267
284,214,236,266
284,215,236,265
284,214,236,266
285,214,236,265
285,214,235,266
284,214,236,266
284,215,236,265
284,216,236,264
285,216,235,264
284,216,235,265
283,216,236,265
283,215,236,266
283,216,236,265
283,216,235,266
283,216,236,265
283,215,237,265
283,214,238,265
284,214,238,264
285,213,238,264
285,213,239,263
285,212,240,263
284,212,240,264
284,213,240,263
284,212,241,263
283,212,241,264
283,211,242,264
284,211,241,264
284,210,241,265
284,211,241,264
283,211,242,264
282,211,243,264
282,210,244,264
282,211,244,263
282,211,245,262
282,211,246,261
281,211,246,262
281,212,245,262
281,213,244,262
281,214,243,262
280,214,244,262
280,214,245,261
281,213,245,261
282,213,244,261
281,213,245,261
282,213,244,261
282,213,245,260
282,212,245,261
283,212,245,260
282,213,245,260
282,213,244,261
281,213,245,261
281,212,246,261
280,213,246,261
279,214,246,261
279,214,247,260
279,215,246,260
279,214,247,260
278,215,247,260
278,215,246,261
279,214,246,261
280,214,246,260
279,214,246,261
280,214,246,260
281,214,245,260
280,214,245,261
280,213,246,261
280,212,247,261
279,212,247,262
279,211,247,263
279,211,246,264
279,212,246,263
279,213,246,262
278,213,247,262
278,212,248,262
278,213,247,262
278,214,247,261
279,214,247,260
278,214,248,260
278,213,248,261
279,213,247,261
278,213,248,261
277,214,248,261
276,214,249,261
276,214,248,262
275,214,249,262
274,215,249,262
273,216,249,262
274,216,248,262
273,217,248,262
272,217,249,262
273,217,249,261
273,218,249,260
273,219,248,260
274,219,247,260
275,219,246,260
274,220,246,260
274,221,246,259
274,220,246,260
273,220,247,260
273,221,246,260
273,220,247,260
273,221,247,259
273,220,247,260
273,221,246,260
274,221,245,260
274,222,244,260
275,221,244,260
275,222,243,260
275,222,244,259
275,222,245,258
275,222,244,259
276,222,243,259
276,222,242,260
276,223,242,259
277,222,242,259
277,223,242,258
277,223,243,257
276,224,243,257
275,224,244,257
274,224,245,257
274,223,245,258
274,222,245,259
274,222,244,260
275,222,244,259
275,222,245,258
274,222,246,258
273,223,246,258
274,223,246,257
275,222,246,257
276,222,245,257
277,222,245,256
277,221,246,256
277,220,247,256
277,221,246,256
277,220,247,256
276,220,248,256
277,219,248,256
278,219,248,255
278,219,247,256
279,219,247,255
280,218,247,255
280,218,248,254
279,218,249,254
279,219,248,254
279,218,249,254
278,218,249,255
279,217,249,255
278,218,249,255
278,219,248,255
277,220,248,255
278,220,248,254
279,219,248,254
280,219,248,253
279,219,248,254
279,218,248,255
278,218,249,255
277,218,249,256
277,218,248,257
278,218,248,256
277,218,249,256
276,218,250,256
277,218,250,255
277,218,251,254
277,218,250,255
276,218,251,255
276,217,251,256
276,217,252,255
276,217,253,254
276,217,252,255
275,217,253,255
276,217,253,254
276,216,254,254
276,217,253,254
277,216,253,254
276,217,253,254
276,218,253,253
276,218,254,252
276,219,254,251
276,218,255,251
277,218,254,251
276,219,254,251
277,219,254,250
277,218,254,251
278,218,253,251
278,219,252,251
278,219,253,250
278,220,253,249
277,220,254,249
277,221,254,248
276,222,254,248
277,222,254,247
278,222,254,246
279,221,254,246
279,221,253,247
278,222,253,247
277,222,254,247
276,222,255,247
276,221,255,248
275,221,255,249
274,222,255,249
273,223,255,249
273,222,256,249
273,221,257,249
274,220,257,249
274,221,256,249
274,222,256,248
273,222,256,249
273,223,256,248
272,223,256,249
273,223,255,249
273,224,255,248
273,223,255,249
273,223,256,248
273,224,256,247
272,224,257,247
272,223,257,248
271,224,257,248
271,225,257,247
271,224,258,247
270,224,259,247
269,224,259,248
269,223,259,249
270,224,259,247
270,224,260,246
269,225,260,246
269,226,260,245
269,227,260,244
269,226,260,245
269,225,260,246
268,225,260,247
268,226,259,247
267,226,260,247
267,225,261,247
267,224,262,247
267,225,262,246
267,224,262,247
266,225,262,247
266,226,262,246
266,227,262,245
265,227,262,246
266,227,262,245
267,227,261,245
267,227,262,244
268,227,261,244
269,226,261,244
270,226,261,243
270,226,262,242
269,226,263,242
269,225,263,243
268,225,264,243
269,225,264,242
268,226,264,242
269,225,264,242
270,225,263,242
270,225,264,241
271,224,264,241
271,225,264,240
270,226,264,240
271,226,263,240
270,226,264,240
270,226,265,239
270,225,265,240
271,225,264,240
271,224,264,241
270,225,264,241
270,225,265,240
270,224,266,240
269,224,267,240
269,225,266,240
268,226,266,240
268,226,267,239
268,227,266,239
268,227,265,240
268,228,264,240
267,228,264,241
268,228,264,240
268,227,265,240
268,228,265,239
268,227,265,240
268,226,265,241
269,226,265,240
269,227,265,239
268,228,265,239
267,228,265,240
267,228,266,239
267,227,266,240
266,228,266,240
266,227,267,240
266,226,267,241
266,225,267,242
266,226,266,242
267,226,265,242
266,226,265,243
267,226,265,242
267,226,264,243
266,225,265,244
266,224,266,244
265,224,267,244
265,223,267,245
265,222,267,246
265,222,268,245
266,221,268,245
266,220,269,245
267,220,268,245
267,220,269,244
267,219,270,244
267,219,269,245
266,220,269,245
267,220,269,244
266,220,269,245
265,221,269,245
265,222,268,245
265,223,268,244
265,222,269,244
264,222,269,245
264,223,269,244
264,222,269,245
263,222,270,245
264,222,270,244
264,221,270,245
263,221,271,245
262,222,271,245
261,222,272,245
261,223,272,244
261,223,273,243
262,223,273,242
261,224,273,242
261,224,272,243
261,224,273,242
261,224,274,241
260,224,275,241
261,224,275,240
261,224,274,241
262,223,274,241
261,223,274,242
260,223,274,243
260,222,275,243
260,223,275,242
261,223,274,242
260,224,274,242
259,225,274,242
258,225,275,242
258,226,274,242
258,226,273,243
257,227,273,243
257,226,273,244
256,226,273,245
255,227,273,245
254,227,273,246
254,227,274,245
255,227,274,244
255,226,274,245
254,226,275,245
254,225,276,245
254,226,275,245
255,226,274,245
254,226,274,246
254,227,274,245
254,227,275,244
254,226,276,244
254,227,276,243
253,228,276,243
253,228,275,244
254,228,274,244
255,228,273,244
256,229,273,242
255,229,274,242
256,228,274,242
257,227,274,242
257,226,275,242
257,225,275,243
257,225,274,244
258,224,274,244
257,225,274,244
256,226,274,244
256,227,274,243
255,227,274,244
255,226,275,244
255,226,276,243
255,225,277,243
255,226,276,243
255,227,275,243
255,228,274,243
255,228,273,244
254,228,273,245
255,228,273,244
255,228,272,245
256,228,272,244
256,228,271,245
256,229,271,244
257,229,270,244
257,228,270,245
257,228,271,244
258,227,271,244
257,227,272,244
257,227,271,245
256,227,271,246
256,226,272,246
255,226,273,246
256,225,273,246
255,225,273,247
255,225,272,248
255,224,272,249
255,223,273,249
255,224,273,248
254,224,273,249
253,224,274,249
254,224,274,248
254,225,274,247
254,226,273,247
254,227,273,246
254,226,273,247
253,226,273,248
252,227,273,248
251,227,274,248
251,228,274,247
251,228,275,246
251,227,275,247
250,227,275,248
251,227,275,247
250,227,275,248
249,227,276,248
250,227,274,249
249,228,274,249
250,227,274,249
249,228,274,249
249,229,274,248
249,230,273,248
249,229,274,248
249,230,274,247
248,231,274,247
248,232,273,247
248,231,273,248
249,231,273,247
250,230,273,247
249,230,273,248
249,230,272,249
249,231,271,249
249,232,271,248
250,232,270,248
249,232,271,248
249,232,270,249
249,231,271,249
249,231,270,250
249,230,270,251
249,231,270,250
249,230,271,250
249,229,271,251
248,229,271,252
249,228,271,252
249,229,271,251
249,230,271,250
248,231,271,250
248,231,270,251
249,230,270,251
248,231,270,251
248,231,271,250
248,232,270,250
248,231,271,250
248,232,270,250
248,231,270,251
249,231,269,251
250,231,268,251
250,232,267,251
250,231,268,251
249,231,269,251
249,230,269,252
249,231,268,252
248,232,268,252
248,232,267,253
247,232,267,254
247,232,268,253
247,232,269,252
247,233,268,252
247,233,267,253
247,233,268,252
248,232,268,252
249,232,268,251
248,232,269,251
249,232,268,251
249,231,269,251
249,232,268,251
250,232,267,251
251,232,267,250
251,233,267,249
251,234,267,248
251,233,267,249
252,232,267,249
252,231,267,250
252,230,267,251
252,230,268,250
251,230,268,251
251,231,268,250
252,231,267,250
252,232,267,249
252,233,267,248
252,234,266,248
252,234,265,249
253,234,264,249
253,233,264,250
253,233,263,251
253,233,264,250
252,233,265,250
251,233,265,251
251,233,264,252
252,233,263,252
253,233,263,251
254,232,263,251
254,231,263,252
254,232,262,252
254,232,263,251
253,233,263,251
252,233,263,252
251,234,263,252
252,234,263,251
252,235,263,250
252,234,263,251
252,233,263,252
252,234,262,252
251,234,262,253
251,235,262,252
250,235,263,252
250,234,263,253
249,234,264,253
249,234,263,254
249,235,262,254
249,235,263,253
250,234,263,253
249,234,264,253
250,234,264,252
251,234,263,252
250,234,264,252
250,234,265,251
250,235,264,251
249,235,265,251
249,236,265,250
249,236,264,251
249,235,265,251
248,235,266,251
247,235,266,252
248,235,265,252
247,235,266,252
247,235,267,251
247,233,268,252
247,232,268,253
248,232,268,252
248,232,269,251
249,231,269,251
249,231,270,250
250,231,269,250
250,230,270,250
250,229,271,250
250,228,272,250
249,229,272,250
248,230,272,250
248,231,271,250
248,231,270,251
249,231,269,251
248,231,269,252
247,231,270,252
246,231,270,253
246,231,271,252
247,231,271,251
247,231,272,250
246,231,273,250
246,232,273,249
247,232,272,249
248,231,272,249
248,231,271,250
247,231,271,251
246,231,272,251
246,232,272,250
246,231,273,250
247,231,272,250
247,232,271,250
246,232,272,250
245,232,273,250
245,231,274,250
245,232,273,250
244,233,273,250
245,232,273,250
245,233,273,249
244,234,273,249
245,234,272,249
246,234,272,248
247,234,271,248
247,233,271,249
246,234,271,249
245,234,272,249
246,234,272,248
247,234,272,247
246,234,272,248
245,235,272,248
245,235,271,249
245,234,272,249
246,234,272,248
245,235,272,248
245,236,271,248
244,237,271,248
245,236,271,248
245,236,270,249
245,237,269,249
246,237,268,249
245,237,268,250
245,237,267,251
245,238,267,250
245,238,266,251
244,238,267,251
245,238,266,251
246,238,266,250
245,239,266,250
245,239,267,249
245,240,267,248
245,239,267,249
244,240,267,249
245,240,267,248
245,239,267,249
245,238,268,249
245,238,269,248
245,237,270,248
245,236,271,248
245,237,271,247
245,236,272,247
246,236,272,246
246,237,272,245
247,236,272,245
247,237,272,244
247,238,271,244
246,238,271,245
246,239,270,245
246,238,270,246
246,238,271,245
246,237,272,245
246,238,272,244
245,238,273,244
244,239,273,244
242,240,274,244
243,240,274,243
242,241,274,243
242,242,273,243
242,243,273,242
242,242,273,243
241,242,273,244
242,243,272,243
242,242,272,244
242,243,271,244
242,244,271,243
242,245,270,243
243,245,269,243
244,245,268,243
244,246,268,242
243,247,268,242
243,247,267,243
243,247,268,242
243,246,268,243
243,246,269,242
242,246,270,242
242,247,270,241
242,247,271,240
242,248,270,240
241,248,270,241
240,248,271,241
240,248,272,240
241,248,272,239
241,247,273,239
241,248,272,239
241,248,273,238
242,248,272,238
241,249,272,238
242,248,272,238
242,247,273,238
241,247,273,239
242,247,273,238
242,247,274,237
243,247,274,236
242,248,274,236
242,249,273,236
242,249,272,237
242,248,272,238
242,247,272,239
243,246,272,239
243,245,273,239
243,246,273,238
243,245,273,239
243,245,272,240
243,246,271,240
242,246,271,241
242,246,270,242
243,246,269,242
242,246,269,243
242,247,268,243
241,248,268,243
241,249,268,242
240,250,268,242
240,251,268,241
239,251,268,242
239,252,267,242
239,253,266,242
238,253,267,242
237,253,268,242
237,254,267,242
238,254,267,241
237,254,268,241
237,255,268,240
236,255,268,241
236,255,269,240
235,255,269,241
235,255,270,240
235,255,269,241
236,255,269,240
236,255,268,241
235,255,269,241
234,256,269,241
234,255,270,241
235,255,269,241
236,254,269,241
235,255,269,241
235,256,268,241
235,255,269,241
235,256,269,240
234,256,269,241
234,256,270,240
234,256,271,239
235,255,271,239
234,255,271,240
234,255,272,239
232,255,273,240
231,256,273,240
230,256,274,240
230,256,273,241
229,256,273,242
230,255,273,242
230,255,272,243
230,254,273,243
230,253,274,243
229,253,274,244
228,254,274,244
228,255,273,244
227,256,273,244
228,256,272,244
229,256,272,243
229,256,271,244
228,256,271,245
228,257,270,245
228,258,269,245
228,259,269,244
228,258,269,245
228,257,269,246
229,257,269,245
228,258,269,245
228,259,268,245
228,258,268,246
228,258,267,247
228,257,268,247
228,258,268,246
228,257,269,246
229,257,268,246
230,257,267,246
230,257,266,247
231,256,266,247
230,257,266,247
230,258,266,246
230,258,267,245
231,258,267,244
231,257,268,244
231,257,267,245
232,257,266,245
232,258,265,245
232,257,265,246
233,256,265,246
233,257,265,245
233,257,266,244
232,258,266,244
232,259,266,243
231,259,266,244
231,258,266,245
231,257,266,246
230,257,267,246
229,257,267,247
230,256,267,247
229,257,267,247
229,258,266,247
228,259,266,247
227,259,266,248
227,260,265,248
228,260,265,247
228,261,264,247
229,260,264,247
228,261,264,247
229,260,264,247
229,259,264,248
228,259,265,248
227,260,265,248
227,260,266,247
226,261,266,247
226,260,267,247
226,259,267,248
225,259,267,249
224,260,267,249
225,260,267,248
225,261,266,248
225,262,265,248
226,261,265,248
226,261,266,247
226,260,266,248
226,260,267,247
225,261,267,247
225,262,267,246
226,262,266,246
226,263,266,245
227,263,265,245
226,263,265,246
226,264,265,245
225,264,266,245
226,264,265,245
226,265,264,245
227,265,264,244
226,265,265,244
226,266,264,244
226,266,263,245
225,266,263,246
224,266,263,247
224,267,263,246
225,266,263,246
225,265,264,246
225,266,263,246
224,266,264,246
225,266,263,246
225,266,264,245
226,266,264,244
225,266,265,244
225,266,264,245
226,265,264,245
226,266,263,245
226,265,263,246
226,266,263,245
226,266,262,246
226,266,261,247
226,266,262,246
226,266,263,245
227,265,263,245
227,266,262,245
228,266,261,245
228,265,261,246
228,265,260,247
228,266,259,247
228,267,259,246
228,268,258,246
227,268,259,246
228,267,259,246
227,268,259,246
226,268,259,247
227,268,258,247
226,268,258,248
226,268,259,247
227,268,259,246
226,269,259,246
226,268,259,247
226,267,260,247
225,267,260,248
226,267,260,247
227,267,259,247
226,267,260,247
226,266,261,247
226,265,262,247
226,266,262,246
225,267,262,246
225,268,261,246
225,267,261,247
225,268,260,247
224,268,260,248
224,269,260,247
224,268,260,248
223,269,260,248
223,270,259,248
224,269,259,248
224,269,260,247
224,268,260,248
224,269,259,248
225,268,259,248
225,269,259,247
225,270,259,246
226,270,258,246
225,270,258,247
225,271,258,246
226,271,257,246
225,271,258,246
225,271,257,247
226,270,257,247
227,270,256,247
228,270,256,246
227,270,256,247
227,269,257,247
226,270,257,247
226,271,257,246
226,270,257,247
226,271,257,246
225,272,258,245
225,272,259,244
225,273,259,243
226,273,259,242
226,274,258,242
227,274,258,241
227,274,259,240
227,273,260,240
227,274,259,240
227,273,259,241
227,271,260,242
228,270,260,242
228,269,261,242
229,269,261,241
228,269,261,242
228,269,262,241
228,268,263,241
229,268,263,240
230,268,262,240
230,267,262,241
230,266,262,242
230,266,261,243
231,265,261,243
231,265,262,242
231,264,263,242
232,264,262,242
232,265,262,241
231,265,263,241
232,264,263,241
232,265,262,241
231,266,262,241
231,265,263,241
231,266,262,241
232,266,261,241
232,266,260,242
232,267,260,241
231,268,260,241
231,267,260,242
231,267,261,241
231,268,261,240
232,268,260,240
232,269,260,239
231,269,261,239
231,270,260,239
232,270,260,238
231,271,260,238
232,271,260,237
232,270,260,238
231,270,260,239
231,269,261,239
230,270,261,239
231,270,261,238
230,270,261,239
229,271,261,239
229,270,261,240
230,270,261,239
229,270,262,239
230,270,261,239
231,270,260,239
232,270,259,239
233,269,259,239
233,270,258,239
233,271,258,238
233,271,257,239
234,270,257,239
234,269,258,239
235,269,257,239
236,269,256,239
236,268,257,239
237,267,257,239
238,266,257,239
238,267,257,238
237,267,258,238
237,268,258,237
237,267,259,237
236,268,259,237
236,269,258,237
237,268,258,237
238,268,258,236
237,269,258,236
236,269,259,236
235,269,259,237
234,270,259,237
233,270,259,238
232,271,259,238
232,270,259,239
233,269,259,239
233,268,259,240
233,269,258,240
232,270,258,240
232,271,258,239
231,271,258,240
230,271,258,241
231,271,257,241
232,271,256,241
233,271,256,240
233,271,255,241
233,270,256,241
232,270,257,241
231,270,258,241
232,270,257,241
231,270,257,242
231,271,256,242
230,272,256,242
229,272,257,242
229,272,256,243
230,272,255,243
229,272,256,243
229,273,256,242
229,272,256,243
229,272,255,244
229,271,255,245
228,272,255,245
228,271,255,246
228,272,255,245
228,273,255,244
229,273,255,243
230,273,254,243
230,274,253,243
231,273,253,243
230,274,253,243
229,274,254,243
230,274,253,243
230,274,252,244
231,274,251,244
231,273,251,245
231,273,252,244
232,273,252,243
232,273,251,244
233,272,251,244
233,273,251,243
233,272,251,244
233,271,251,245
233,270,251,246
233,269,252,246
233,268,252,247
232,269,252,247
232,269,253,246
232,270,252,246
232,271,252,245
233,271,251,245
234,271,251,244
234,270,252,244
233,271,252,244
233,272,251,244
234,272,251,243
234,271,252,243
234,270,252,244
233,271,252,244
234,271,252,243
233,271,253,243
233,271,252,244
233,272,252,243
233,271,253,243
233,270,254,243
234,269,254,243
234,268,255,243
235,267,255,243
235,266,255,244
235,265,255,245
236,265,254,245
237,265,254,244
237,264,254,245
237,264,253,246
236,264,253,247
237,264,253,246
237,265,252,246
237,266,251,246
237,265,251,247
236,266,251,247
236,267,250,247
236,267,249,248
236,267,248,249
235,267,248,250
236,266,248,250
236,266,247,251
235,266,247,252
236,266,247,251
235,266,248,251
235,265,249,251
235,265,250,250
235,266,249,250
235,267,249,249
235,268,249,248
235,269,249,247
235,269,248,248
234,269,249,248
234,268,249,249
234,269,248,249
234,269,249,248
234,268,249,249
234,267,249,250
234,267,248,251
235,267,248,250
236,267,248,249
237,266,248,249
238,265,248,249
238,266,248,248
237,266,248,249
236,266,248,250
236,265,248,251
235,266,248,251
235,267,248,250
234,267,248,251
235,267,247,251
235,266,247,252
234,267,247,252
233,267,247,253
234,266,247,253
234,267,247,252
234,267,248,251
233,267,248,252
233,266,249,252
234,266,249,251
233,266,249,252
232,265,250,253
232,264,251,253
231,264,251,254
231,265,250,254
232,264,249,255
232,265,249,254
232,266,249,253
232,265,249,254
233,265,249,253
233,266,249,252
234,266,248,252
235,266,248,251
235,265,248,252
235,266,248,251
236,266,248,250
235,266,248,251
235,265,248,252
235,266,247,252
236,266,247,251
237,266,247,250
238,266,247,249
238,267,247,248
237,267,248,248
236,267,249,248
235,268,249,248
235,267,250,248
235,268,250,247
235,269,250,246
235,268,250,247
235,269,250,246
236,269,249,246
235,269,249,247
234,269,249,248
235,269,249,247
234,270,249,247
235,270,249,246
236,270,249,245
236,271,248,245
236,271,249,244
236,270,249,245
236,270,248,246
235,271,248,246
235,271,247,247
235,272,246,247
236,271,246,247
237,271,246,246
237,270,247,246
236,271,247,246
236,270,247,247
236,271,247,246
237,270,247,246
238,270,247,245
238,269,247,246
238,269,246,247
238,268,246,248
239,267,246,248
239,266,246,249
238,267,246,249
238,268,246,248
237,269,246,248
237,270,246,247
236,270,247,247
235,270,247,248
235,271,246,248
234,272,246,248
234,273,246,247
234,274,246,246
234,273,246,247
235,272,246,247
235,273,245,247
235,274,244,247
235,275,243,247
